city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
9,0.926,0,0,0,1,0,19,6,0,0,40,0.0
30,0.866,0,0,0,0,0,0,6,0,1,222,0.0
43,0.925,0,1,1,0,1,8,6,0,0,192,1.0
14,0.887,0,1,1,1,1,6,6,0,0,23,1.0
2,0.624,0,0,0,1,0,3,1,1,5,152,0.0
4,0.767,0,0,1,0,0,17,1,1,5,59,1.0
9,0.926,0,1,0,2,0,8,5,1,5,59,0.0
36,0.897,1,1,2,0,0,17,5,0,0,15,0.0
15,0.91,1,1,0,3,0,0,5,0,1,79,0.0
36,0.897,1,1,1,1,0,20,6,4,0,35,0.0
35,0.878,1,0,0,0,0,7,5,0,1,43,0.0
13,0.855,0,1,1,2,0,20,6,0,0,34,0.0
17,0.924,0,1,0,2,0,2,6,0,2,24,0.0
36,0.897,0,1,1,0,0,2,6,0,0,129,0.0
13,0.855,2,1,0,0,1,14,4,0,1,48,0.0
23,0.939,0,0,0,0,0,0,4,0,1,103,0.0
0,0.92,0,0,0,0,0,15,2,0,1,107,0.0
0,0.92,0,0,0,1,0,21,3,0,1,11,0.0
9,0.926,0,0,0,3,0,0,6,5,1,13,1.0
15,0.91,0,0,2,2,0,11,4,0,0,160,0.0
0,0.92,0,1,0,0,0,0,4,0,2,53,1.0
0,0.92,0,0,0,0,0,2,2,0,5,161,0.0
0,0.92,0,0,0,0,0,0,2,0,5,102,0.0
45,0.698,0,0,1,4,0,6,6,4,5,7,0.0
0,0.92,0,0,1,0,0,5,6,4,2,80,0.0
2,0.624,0,1,0,0,0,3,6,4,5,67,0.0
33,0.802,0,0,0,0,0,1,0,0,0,112,0.0
17,0.924,0,1,1,0,0,17,0,0,0,8,0.0
12,0.804,0,0,0,0,0,0,0,0,0,292,0.0
33,0.802,0,0,0,2,0,17,1,0,5,64,0.0
45,0.698,0,0,0,0,0,12,1,0,0,14,1.0
66,0.738,0,0,1,0,0,8,6,0,0,5,0.0
35,0.878,0,1,0,3,0,0,6,0,1,22,0.0
82,0.743,0,0,0,1,0,13,6,0,0,84,0.0
0,0.92,0,0,0,0,0,19,6,0,0,167,0.0
0,0.92,0,1,0,1,2,1,2,0,5,64,0.0
2,0.624,1,0,0,0,0,18,2,0,0,45,0.0
0,0.92,0,0,0,2,0,0,1,0,0,88,0.0
14,0.887,0,1,2,0,0,20,1,0,2,21,1.0
15,0.91,0,0,0,2,0,8,0,0,0,56,0.0
0,0.92,0,0,0,1,3,0,5,0,1,37,0.0
13,0.855,0,0,0,1,0,18,5,0,5,146,0.0
0,0.92,0,0,0,0,0,12,2,0,0,28,0.0
0,0.92,1,0,0,0,0,2,4,0,0,23,0.0
0,0.92,0,0,0,0,0,5,6,0,1,5,0.0
20,0.923,0,0,0,1,0,2,6,0,0,37,0.0
9,0.926,0,1,0,1,0,0,1,0,1,214,0.0
0,0.92,0,1,0,0,3,17,0,0,0,58,1.0
15,0.91,0,0,0,0,1,7,1,0,5,174,0.0
0,0.92,0,0,0,0,0,19,4,0,0,6,0.0
34,0.579,0,0,0,1,0,17,6,0,4,60,0.0
27,0.698,0,0,0,2,0,17,1,0,5,6,0.0
6,0.92,0,0,0,0,0,0,1,0,1,26,1.0
19,0.5579999999999999,0,0,0,0,0,11,0,0,0,8,0.0
62,0.89,0,0,0,0,0,19,1,0,0,73,1.0
15,0.91,0,1,1,1,0,12,1,0,0,121,0.0
20,0.923,0,1,2,0,0,13,0,0,0,72,0.0
104,0.78,0,1,2,0,0,17,0,0,2,129,0.0
0,0.92,0,1,1,0,0,8,0,0,0,73,1.0
48,0.939,0,0,0,0,0,11,6,0,0,135,0.0
13,0.855,0,0,0,0,0,6,2,0,5,102,0.0
0,0.92,0,0,0,0,0,0,7,0,1,86,0.0
17,0.924,0,1,1,2,0,10,7,0,2,278,0.0
51,0.555,0,0,1,0,0,8,7,0,0,7,1.0
102,0.7879999999999999,0,0,0,1,0,0,7,0,1,155,0.0
21,0.794,0,0,0,1,0,11,6,4,4,52,0.0
9,0.926,0,0,1,0,0,0,4,5,1,28,0.0
2,0.624,0,0,0,0,0,5,2,0,1,40,0.0
9,0.926,0,0,0,0,0,1,4,0,1,75,0.0
2,0.624,0,0,0,1,0,2,0,0,5,28,0.0
15,0.91,0,1,0,0,0,17,6,0,4,20,0.0
6,0.92,0,1,1,2,0,17,6,0,0,90,1.0
9,0.926,0,0,0,2,0,4,4,0,0,14,0.0
6,0.92,0,0,0,0,0,8,2,0,0,24,0.0
2,0.624,0,1,1,0,0,17,2,0,2,22,1.0
17,0.924,0,1,0,0,0,12,6,0,0,55,0.0
8,0.913,0,0,0,0,0,6,6,0,0,21,0.0
22,0.754,0,0,0,1,0,5,5,2,5,54,0.0
22,0.754,0,0,0,0,0,19,6,0,0,11,0.0
14,0.887,0,0,2,3,0,0,6,0,1,41,0.0
35,0.878,0,1,1,1,0,16,0,4,0,152,0.0
2,0.624,0,0,0,1,0,12,6,0,3,40,1.0
25,0.55,0,0,0,1,0,9,6,0,5,83,0.0
30,0.866,0,0,0,0,0,19,5,0,1,206,0.0
0,0.92,0,1,0,2,0,2,5,0,0,112,1.0
1,0.7759999999999999,0,0,0,0,0,0,5,0,0,15,0.0
0,0.92,0,0,0,1,0,0,6,0,1,67,0.0
2,0.624,0,1,1,0,0,8,6,0,2,50,1.0
6,0.92,0,0,0,0,2,11,6,0,2,73,0.0
15,0.91,0,0,0,0,0,20,6,1,0,164,0.0
32,0.682,0,0,0,0,0,17,2,0,2,66,0.0
0,0.92,0,0,0,0,0,0,2,0,0,27,1.0
2,0.624,0,0,0,0,0,16,7,0,1,330,0.0
0,0.92,0,0,0,0,0,20,0,1,5,19,0.0
6,0.92,0,0,0,1,3,0,1,3,5,42,0.0
0,0.92,0,0,1,1,3,0,1,3,1,96,1.0
58,0.899,0,0,2,0,0,18,7,1,0,23,0.0
2,0.624,0,0,0,0,0,2,2,0,0,24,1.0
35,0.878,0,1,0,2,0,6,2,0,2,96,0.0
52,0.727,0,1,2,0,0,18,2,0,2,110,1.0
29,0.7959999999999999,0,0,0,1,0,0,2,0,1,86,0.0
87,0.898,0,0,0,0,0,0,0,0,1,146,0.0
57,0.743,0,0,0,1,0,13,6,0,3,47,0.0
0,0.92,0,0,0,1,0,0,6,1,0,11,1.0
0,0.92,0,1,1,0,0,2,6,1,0,42,1.0
65,0.7659999999999999,0,0,2,2,0,11,6,1,5,7,1.0
50,0.903,0,0,0,0,0,0,6,1,3,200,0.0
2,0.624,0,1,0,0,1,12,6,1,1,22,1.0
9,0.926,0,1,1,2,1,6,1,2,5,77,0.0
0,0.92,0,0,0,2,1,15,1,2,3,29,0.0
58,0.899,0,0,0,0,0,5,7,0,0,50,0.0
89,0.698,0,0,0,0,0,4,1,0,1,3,0.0
6,0.92,0,0,0,0,0,9,6,0,0,70,0.0
0,0.92,0,1,0,4,0,2,6,0,2,99,0.0
8,0.913,0,0,0,0,0,0,4,0,1,64,0.0
15,0.91,0,0,0,1,0,18,3,0,0,94,0.0
59,0.915,0,0,0,0,0,0,3,0,0,51,1.0
0,0.92,0,1,0,0,0,12,6,0,3,101,0.0
35,0.878,0,0,0,1,0,9,3,0,5,35,0.0
15,0.91,0,0,0,0,2,13,5,0,4,42,0.0
11,0.843,0,1,1,0,0,17,5,0,2,9,1.0
36,0.897,0,0,0,0,2,3,1,2,0,32,0.0
2,0.624,0,1,0,0,0,6,1,2,0,134,1.0
2,0.624,0,0,0,1,0,2,1,2,2,22,0.0
9,0.926,0,0,0,0,0,16,1,0,5,24,0.0
14,0.887,0,0,0,1,0,0,1,0,0,131,0.0
0,0.92,0,0,0,0,0,17,2,0,0,31,0.0
2,0.624,0,0,1,1,0,20,6,0,5,41,1.0
0,0.92,0,0,0,0,0,7,4,0,4,17,0.0
2,0.624,0,0,0,0,0,19,5,1,1,39,1.0
77,0.691,0,1,0,4,0,5,5,0,2,254,0.0
36,0.897,0,0,0,1,2,9,0,0,1,46,0.0
34,0.579,0,1,1,0,5,18,0,0,2,39,1.0
6,0.92,0,0,0,0,0,9,2,0,1,47,0.0
9,0.926,0,0,0,2,0,16,0,0,1,94,0.0
0,0.92,0,0,2,0,0,20,0,0,5,40,0.0
15,0.91,0,1,1,2,0,19,0,0,2,12,0.0
17,0.924,0,0,0,1,0,0,2,0,3,242,0.0
9,0.926,0,0,0,0,0,13,6,1,0,32,1.0
2,0.624,0,1,0,0,0,8,6,1,2,20,1.0
2,0.624,0,1,1,0,0,2,1,2,2,184,0.0
2,0.624,0,0,1,2,0,18,0,0,0,92,1.0
23,0.939,0,0,0,2,0,14,4,0,0,196,0.0
61,0.895,0,0,1,0,0,11,6,4,5,26,0.0
89,0.698,0,0,0,0,0,15,6,4,0,44,0.0
15,0.91,0,0,0,0,0,0,6,0,4,57,0.0
0,0.92,0,1,0,4,0,8,6,0,5,28,0.0
6,0.92,0,0,0,0,0,1,6,0,4,3,0.0
0,0.92,0,1,0,0,5,9,6,0,1,74,1.0
22,0.754,0,0,0,0,0,19,7,0,5,128,0.0
79,0.742,0,0,1,1,0,2,0,0,2,157,0.0
82,0.743,0,0,0,1,0,19,6,5,0,146,0.0
22,0.754,0,0,0,1,0,5,5,4,0,31,0.0
14,0.887,0,0,0,2,0,18,6,0,0,61,0.0
36,0.897,0,0,1,0,3,8,6,0,2,40,0.0
2,0.624,0,0,0,0,0,6,6,0,4,24,0.0
43,0.925,0,0,0,0,0,2,0,0,3,224,0.0
58,0.899,0,0,0,0,0,20,1,1,5,36,0.0
0,0.92,0,0,0,1,0,0,1,1,1,55,1.0
22,0.754,0,1,0,0,3,1,5,0,1,48,1.0
9,0.926,0,1,0,2,3,17,5,0,2,25,0.0
20,0.923,0,1,0,2,3,10,5,0,0,114,0.0
9,0.926,0,1,0,1,0,20,5,0,4,18,0.0
16,0.884,0,1,0,3,0,4,3,0,0,23,1.0
17,0.924,0,1,1,0,0,2,3,0,0,11,1.0
23,0.939,0,0,0,0,0,18,5,1,0,100,0.0
2,0.624,0,0,0,1,0,4,5,1,2,46,0.0
37,0.949,0,0,0,0,2,17,0,0,0,51,0.0
0,0.92,0,1,0,2,2,10,0,0,2,200,0.0
0,0.92,0,0,0,0,0,16,0,0,0,30,0.0
74,0.698,0,0,0,0,0,11,0,0,2,20,0.0
0,0.92,1,1,0,0,0,20,5,0,0,15,0.0
17,0.924,0,0,0,3,0,12,2,0,0,74,0.0
57,0.743,0,0,0,0,0,11,2,0,3,15,1.0
14,0.887,0,0,2,0,0,6,2,0,2,39,0.0
0,0.92,0,0,0,0,0,7,1,0,3,21,0.0
18,0.6659999999999999,1,1,1,0,0,2,1,0,0,18,0.0
22,0.754,1,1,1,2,0,11,1,0,2,10,0.0
22,0.754,0,1,1,2,0,17,1,0,2,65,0.0
2,0.624,0,0,0,0,0,9,2,0,1,11,0.0
2,0.624,0,1,0,0,0,14,2,0,0,39,0.0
2,0.624,0,0,0,0,0,18,6,4,5,144,1.0
16,0.884,0,1,0,0,0,11,6,4,2,9,1.0
18,0.6659999999999999,0,0,0,0,0,9,6,0,1,18,1.0
9,0.926,0,0,0,2,0,2,6,0,2,10,0.0
52,0.727,0,0,2,0,0,18,5,0,0,43,0.0
37,0.949,0,1,0,0,0,0,1,0,0,55,0.0
2,0.624,0,0,0,0,0,2,4,0,0,180,0.0
15,0.91,0,1,0,0,0,0,2,0,3,18,0.0
2,0.624,0,1,0,0,0,11,2,0,2,140,1.0
0,0.92,0,0,0,1,0,0,6,3,1,42,0.0
43,0.925,0,0,0,0,0,19,5,1,5,42,1.0
23,0.939,0,1,0,0,0,3,5,0,2,14,0.0
9,0.926,0,0,0,1,0,5,6,0,5,96,0.0
9,0.926,0,0,0,2,0,11,3,0,0,43,0.0
0,0.92,0,1,2,0,0,13,2,5,1,65,0.0
0,0.92,0,0,0,0,0,0,2,0,1,22,0.0
73,0.698,0,1,1,0,0,2,2,0,2,17,1.0
16,0.884,0,0,0,1,1,1,2,0,1,24,0.0
14,0.887,0,0,0,0,0,13,2,0,0,15,1.0
2,0.624,0,0,0,0,0,10,3,0,0,4,1.0
0,0.92,0,0,0,1,0,13,1,2,4,85,0.0
2,0.624,0,0,0,1,0,16,0,2,5,326,0.0
9,0.926,0,0,0,0,0,4,5,0,5,11,0.0
38,0.925,0,0,0,1,0,0,4,0,1,31,0.0
1,0.7759999999999999,0,0,0,0,0,0,4,0,1,22,0.0
2,0.624,1,0,0,1,0,20,5,0,0,44,1.0
16,0.884,0,0,0,0,0,19,3,0,0,163,0.0
15,0.91,0,1,0,0,0,1,0,0,1,90,0.0
2,0.624,0,0,0,0,0,13,6,1,1,9,1.0
0,0.92,1,0,0,0,0,1,0,1,0,226,0.0
25,0.55,0,1,0,0,0,17,0,2,0,80,0.0
2,0.624,0,0,0,1,0,18,6,0,0,3,1.0
0,0.92,0,0,0,0,1,0,3,0,4,42,0.0
16,0.884,0,0,0,0,0,21,3,0,4,65,0.0
107,0.847,0,0,0,0,0,13,1,0,0,33,0.0
0,0.92,0,0,0,0,0,4,6,0,1,77,0.0
9,0.926,0,0,0,0,0,7,0,0,1,114,1.0
0,0.92,1,0,0,1,3,0,4,5,3,15,0.0
0,0.92,1,0,0,0,4,0,4,0,1,44,0.0
2,0.624,0,0,0,1,0,20,6,0,0,25,1.0
58,0.899,0,0,0,0,0,9,2,0,0,27,0.0
6,0.92,0,0,0,0,0,0,6,0,3,78,0.0
22,0.754,0,0,0,0,0,1,6,3,1,3,0.0
2,0.624,0,0,0,0,0,3,6,5,0,15,1.0
48,0.939,0,0,0,0,0,11,5,0,4,72,0.0
23,0.939,0,0,0,0,0,4,0,0,2,56,1.0
0,0.92,0,1,1,1,0,20,0,0,5,24,1.0
15,0.91,0,0,0,0,0,15,2,4,0,18,0.0
2,0.624,0,0,0,0,0,3,0,0,0,31,0.0
1,0.7759999999999999,0,1,0,1,0,9,0,0,2,59,0.0
57,0.743,0,0,2,0,0,4,0,0,0,23,0.0
15,0.91,0,0,0,3,0,16,4,0,0,21,0.0
0,0.92,0,1,1,0,0,19,4,0,2,114,1.0
2,0.624,0,1,1,2,0,2,4,0,0,15,0.0
65,0.7659999999999999,0,0,0,0,0,6,1,1,0,73,0.0
58,0.899,1,0,2,0,0,2,2,0,4,69,0.0
2,0.624,1,0,1,0,0,6,2,0,5,17,1.0
12,0.804,0,0,0,0,0,19,4,0,1,26,0.0
36,0.897,0,0,0,1,0,21,6,0,4,26,0.0
15,0.91,0,1,0,1,0,0,6,0,1,34,0.0
39,0.8959999999999999,0,0,0,0,0,2,1,1,0,50,0.0
36,0.897,0,0,0,0,0,7,2,0,0,26,0.0
22,0.754,0,0,0,2,0,1,2,0,0,152,1.0
18,0.6659999999999999,0,0,0,0,0,1,6,5,0,63,0.0
2,0.624,0,1,1,1,0,19,6,5,4,72,0.0
2,0.624,0,0,0,0,0,17,6,2,0,10,0.0
97,0.763,0,1,1,0,0,2,6,2,2,11,0.0
0,0.92,0,0,0,0,3,5,7,0,5,143,0.0
15,0.91,0,1,0,0,3,8,7,0,2,28,0.0
0,0.92,0,1,0,0,3,0,7,0,0,18,1.0
16,0.884,0,0,0,1,0,0,6,0,0,56,0.0
0,0.92,1,0,0,0,2,11,4,0,0,52,0.0
64,0.527,0,0,0,0,5,18,0,0,5,53,0.0
6,0.92,0,0,0,0,0,2,0,0,5,41,0.0
2,0.624,0,1,1,0,0,8,0,0,2,44,1.0
9,0.926,0,0,0,0,0,6,1,2,0,62,0.0
0,0.92,0,0,0,0,0,2,3,0,5,6,0.0
2,0.624,0,1,0,0,0,20,2,0,2,26,1.0
36,0.897,0,0,0,1,0,20,0,0,1,37,0.0
9,0.926,0,0,1,1,0,13,4,0,0,12,0.0
2,0.624,0,0,2,0,0,2,4,0,0,19,1.0
9,0.926,0,1,0,2,0,10,0,0,0,59,0.0
9,0.926,0,0,0,0,0,4,6,0,0,72,0.0
13,0.855,0,0,0,2,0,18,4,0,0,105,0.0
31,0.698,0,1,0,2,0,2,4,0,2,26,0.0
6,0.92,0,0,0,0,0,15,0,0,1,72,0.0
9,0.926,0,0,0,1,0,4,2,0,5,98,0.0
0,0.92,0,1,1,0,0,19,7,0,0,5,1.0
15,0.91,0,1,1,2,0,10,2,0,0,23,1.0
17,0.924,0,0,1,0,0,1,1,0,0,322,0.0
0,0.92,0,0,0,1,0,0,5,0,1,63,0.0
9,0.926,0,0,0,3,0,0,2,0,5,96,0.0
17,0.924,0,0,1,0,0,19,6,0,0,9,0.0
0,0.92,1,0,0,1,3,10,5,1,0,78,0.0
0,0.92,1,0,0,0,0,0,5,3,1,31,0.0
13,0.855,0,1,0,4,0,20,5,0,2,22,0.0
34,0.579,0,0,1,0,0,2,6,0,0,3,0.0
6,0.92,0,0,2,0,0,11,0,0,0,62,0.0
2,0.624,0,0,0,0,0,17,0,0,5,84,1.0
0,0.92,0,0,0,1,0,0,0,0,5,196,0.0
15,0.91,0,0,0,0,4,20,6,0,1,54,0.0
67,0.647,0,0,1,1,0,11,6,0,0,13,1.0
34,0.579,0,0,0,0,0,4,6,0,0,34,1.0
2,0.624,0,1,1,0,0,8,6,0,2,31,0.0
15,0.91,0,0,0,2,0,8,6,0,0,37,0.0
0,0.92,0,0,0,0,0,11,0,0,0,23,0.0
33,0.802,0,1,1,2,0,2,0,0,2,13,0.0
0,0.92,0,0,0,0,0,1,2,0,3,112,0.0
43,0.925,0,1,1,2,0,8,2,0,2,166,0.0
15,0.91,0,0,0,1,0,0,0,0,1,160,0.0
39,0.8959999999999999,0,0,0,0,0,5,6,0,3,7,0.0
0,0.92,0,0,0,0,5,0,6,0,0,182,1.0
9,0.926,0,1,0,1,3,0,2,0,1,45,0.0
47,0.698,0,0,0,0,0,0,2,0,1,81,0.0
2,0.624,0,0,0,0,0,18,2,0,0,142,1.0
2,0.624,0,0,0,0,0,11,6,0,0,110,1.0
2,0.624,0,0,1,0,0,8,0,0,0,21,1.0
75,0.493,0,0,0,0,0,18,0,5,0,15,1.0
2,0.624,1,0,0,0,0,6,0,0,0,48,0.0
23,0.939,0,0,0,0,0,0,1,0,0,23,0.0
89,0.698,0,0,1,0,0,0,2,0,1,6,0.0
10,0.8270000000000001,0,1,1,0,0,4,2,0,0,73,1.0
2,0.624,0,0,0,0,0,6,5,2,0,11,1.0
15,0.91,0,0,1,1,0,17,2,5,0,12,0.0
17,0.924,0,0,0,0,0,2,0,5,5,6,0.0
89,0.698,0,0,0,0,0,0,6,0,4,32,0.0
2,0.624,0,1,1,2,0,17,6,0,2,52,0.0
0,0.92,0,0,0,0,0,0,6,0,1,111,0.0
15,0.91,0,0,0,0,0,8,6,4,5,212,0.0
62,0.89,0,0,1,0,0,17,6,0,0,30,0.0
9,0.926,1,0,0,0,0,12,4,0,0,37,0.0
36,0.897,1,0,0,1,0,11,4,0,0,6,0.0
35,0.878,0,0,0,0,0,6,2,0,0,68,0.0
1,0.7759999999999999,0,0,0,0,0,2,5,2,0,123,0.0
52,0.727,0,1,1,1,3,14,5,2,5,56,1.0
15,0.91,0,1,0,4,3,10,5,2,2,10,0.0
50,0.903,0,1,0,0,3,0,0,5,1,18,0.0
25,0.55,0,0,0,0,0,16,0,0,5,182,0.0
25,0.55,0,0,1,0,0,2,2,0,0,196,0.0
36,0.897,0,0,0,1,0,0,0,0,1,133,0.0
2,0.624,0,0,0,1,0,13,4,0,5,21,1.0
6,0.92,0,0,0,0,3,1,6,0,1,17,0.0
0,0.92,0,0,2,1,0,2,2,0,3,80,0.0
70,0.74,0,0,0,1,0,19,3,0,3,43,1.0
6,0.92,0,0,2,0,3,0,3,0,5,21,1.0
15,0.91,0,0,0,0,0,13,0,1,5,28,0.0
27,0.698,0,0,2,0,0,18,1,0,0,47,0.0
6,0.92,0,0,0,0,0,16,1,0,0,65,1.0
9,0.926,0,0,0,1,0,9,1,0,0,84,0.0
9,0.926,0,0,0,0,0,1,7,0,1,56,0.0
67,0.647,0,0,0,0,0,16,7,0,4,133,0.0
28,0.893,0,0,0,1,0,12,0,0,5,16,0.0
0,0.92,0,0,0,1,0,12,0,0,0,112,1.0
34,0.579,0,0,2,1,0,3,5,5,2,72,0.0
14,0.887,0,1,0,2,0,4,5,0,1,29,0.0
13,0.855,0,0,0,0,0,20,2,0,4,36,0.0
35,0.878,0,1,0,1,3,0,4,4,4,51,0.0
2,0.624,0,1,0,0,0,11,2,0,0,35,0.0
0,0.92,1,0,0,0,0,18,2,0,1,64,1.0
18,0.6659999999999999,1,0,1,0,0,0,2,0,0,8,0.0
23,0.939,0,0,0,0,0,9,5,0,5,24,0.0
13,0.855,0,0,0,1,0,16,5,0,3,42,0.0
0,0.92,0,0,0,0,0,11,5,1,5,17,1.0
57,0.743,0,0,1,1,0,14,5,1,5,204,0.0
0,0.92,0,1,0,0,0,0,5,1,1,7,1.0
9,0.926,1,1,1,0,0,8,5,1,5,125,0.0
9,0.926,0,0,0,1,3,0,5,1,1,17,1.0
0,0.92,1,0,0,0,0,2,2,0,5,136,0.0
2,0.624,1,1,0,0,5,8,6,0,0,40,1.0
0,0.92,0,0,0,0,0,6,0,0,0,104,0.0
2,0.624,0,0,0,0,0,12,6,0,5,56,0.0
14,0.887,0,0,2,0,0,12,1,0,0,3,0.0
0,0.92,0,1,1,0,0,8,1,4,0,25,1.0
12,0.804,0,0,0,0,0,12,0,0,3,83,0.0
58,0.899,0,0,0,1,0,14,2,0,1,14,0.0
15,0.91,0,0,0,1,0,9,2,4,1,31,0.0
36,0.897,0,0,0,1,0,20,6,0,3,33,0.0
13,0.855,0,0,0,0,0,19,0,0,0,22,0.0
20,0.923,0,0,0,0,0,5,2,0,5,35,0.0
15,0.91,0,0,0,0,0,20,2,0,0,12,0.0
26,0.865,0,1,1,1,1,12,6,0,1,27,0.0
0,0.92,0,1,1,0,0,19,0,1,0,198,0.0
22,0.754,0,0,2,0,0,6,5,1,4,58,0.0
6,0.92,0,1,0,0,0,10,2,0,0,8,0.0
33,0.802,0,0,1,1,0,8,4,0,0,99,0.0
33,0.802,0,0,0,0,0,0,1,0,1,35,0.0
2,0.624,0,1,0,0,0,11,1,0,2,57,0.0
15,0.91,0,0,0,1,2,7,5,0,0,50,0.0
107,0.847,0,0,1,1,0,18,3,0,0,72,1.0
89,0.698,0,0,0,0,0,0,5,0,3,204,0.0
2,0.624,0,1,0,1,0,18,5,0,0,47,0.0
15,0.91,0,0,0,1,0,1,5,0,1,23,1.0
9,0.926,0,0,0,0,0,19,0,0,5,47,0.0
15,0.91,0,0,0,1,0,9,1,2,0,163,0.0
35,0.878,0,1,0,0,0,4,1,2,0,65,0.0
2,0.624,0,0,0,0,0,15,2,0,1,128,0.0
98,0.745,0,1,2,1,1,2,3,0,1,9,0.0
0,0.92,0,0,0,0,0,8,0,0,0,124,0.0
2,0.624,0,0,0,0,0,14,2,0,2,56,0.0
30,0.866,0,0,2,1,0,3,0,0,0,18,0.0
110,0.7390000000000001,0,0,2,0,0,16,6,0,5,64,0.0
0,0.92,0,0,2,0,3,1,6,0,0,192,1.0
9,0.926,0,0,2,2,3,20,4,0,0,102,0.0
2,0.624,0,1,1,1,0,17,1,1,0,7,0.0
43,0.925,0,1,2,2,0,10,1,1,2,50,0.0
9,0.926,1,1,1,2,0,17,1,1,0,37,0.0
38,0.925,1,1,1,2,0,0,1,1,0,47,0.0
2,0.624,0,0,0,0,0,18,0,4,5,45,1.0
0,0.92,0,1,1,0,0,8,0,1,0,9,0.0
12,0.804,0,0,0,3,0,0,2,0,1,100,0.0
15,0.91,0,0,0,0,0,0,1,0,4,83,0.0
0,0.92,0,0,0,0,0,12,6,5,0,21,0.0
2,0.624,0,0,0,1,0,13,0,0,3,8,1.0
28,0.893,0,0,0,0,0,2,1,0,0,63,1.0
12,0.804,1,0,1,1,0,12,4,0,1,62,1.0
2,0.624,0,0,0,0,0,18,6,0,0,116,0.0
2,0.624,0,0,0,0,0,6,3,0,3,41,0.0
23,0.939,1,0,0,1,0,4,4,0,1,250,0.0
16,0.884,0,1,0,0,0,0,4,0,1,34,0.0
6,0.92,1,0,0,0,2,17,4,0,0,152,0.0
28,0.893,1,1,0,1,0,20,4,0,0,19,0.0
36,0.897,0,0,1,0,0,11,2,0,0,58,0.0
7,0.762,0,0,0,0,0,6,0,0,3,33,0.0
9,0.926,1,0,0,1,3,0,1,0,1,24,0.0
0,0.92,0,1,1,0,0,12,4,0,0,97,1.0
84,0.848,0,0,0,0,0,18,0,1,0,22,0.0
0,0.92,0,0,0,0,0,0,4,0,1,6,0.0
9,0.926,0,0,0,0,0,19,5,1,1,9,0.0
33,0.802,0,1,0,3,0,14,6,4,1,52,0.0
52,0.727,0,0,0,0,0,12,5,0,4,218,0.0
62,0.89,0,0,0,0,0,19,5,0,0,17,0.0
15,0.91,0,0,0,0,0,18,0,4,5,55,0.0
12,0.804,0,0,0,0,0,20,0,4,0,69,0.0
10,0.8270000000000001,0,0,0,1,0,7,6,0,0,64,0.0
6,0.92,0,0,0,0,0,0,1,0,3,51,0.0
0,0.92,0,0,0,0,0,0,4,0,5,60,0.0
0,0.92,0,1,0,0,0,0,4,0,1,25,1.0
8,0.913,0,1,0,1,0,0,2,0,5,9,0.0
2,0.624,0,0,0,1,0,0,2,0,3,21,1.0
0,0.92,0,0,0,0,0,21,0,0,0,66,0.0
0,0.92,0,1,0,0,1,6,6,1,0,39,0.0
9,0.926,0,1,1,0,0,2,6,1,0,94,1.0
9,0.926,0,1,0,1,3,20,1,2,0,133,0.0
15,0.91,0,0,0,0,0,12,2,0,3,176,0.0
0,0.92,1,0,0,0,0,18,0,3,0,148,0.0
25,0.55,1,0,0,0,0,20,5,3,0,37,1.0
0,0.92,1,0,0,1,0,5,5,3,1,38,1.0
18,0.6659999999999999,0,0,0,0,0,6,6,0,0,126,0.0
0,0.92,0,0,0,0,0,0,6,0,0,324,0.0
2,0.624,0,0,0,0,0,17,6,0,0,76,1.0
2,0.624,0,0,0,1,0,11,5,0,0,41,1.0
9,0.926,0,1,0,2,0,8,5,0,0,54,0.0
2,0.624,0,0,1,0,0,6,0,0,5,26,1.0
0,0.92,0,1,1,0,0,18,0,0,0,117,1.0
0,0.92,0,0,0,0,0,0,6,0,4,9,0.0
9,0.926,1,1,1,0,0,1,6,0,0,36,1.0
6,0.92,1,1,0,0,0,12,6,0,1,57,0.0
36,0.897,0,1,1,0,0,6,6,0,2,34,0.0
9,0.926,0,0,1,2,0,11,6,0,5,47,0.0
0,0.92,0,1,0,1,0,0,6,0,0,21,0.0
0,0.92,1,0,0,0,4,0,6,0,1,30,1.0
9,0.926,1,0,0,0,0,1,1,0,0,12,0.0
0,0.92,0,0,0,0,0,0,2,0,4,157,0.0
48,0.939,0,0,0,2,0,18,5,0,0,134,0.0
2,0.624,0,1,1,4,0,10,1,4,2,15,1.0
2,0.624,0,0,1,0,0,19,1,4,1,27,1.0
0,0.92,0,0,0,0,0,11,1,2,0,45,0.0
6,0.92,0,1,1,0,0,20,1,2,0,64,1.0
33,0.802,0,0,0,0,0,2,1,1,5,11,0.0
0,0.92,0,1,0,0,0,17,1,1,2,52,0.0
15,0.91,0,0,0,0,0,9,5,0,1,15,0.0
58,0.899,0,1,2,2,0,11,5,0,0,14,0.0
14,0.887,0,0,0,0,0,2,0,0,0,68,0.0
0,0.92,1,1,0,1,0,4,4,4,1,50,0.0
30,0.866,0,1,2,1,0,0,6,4,1,18,0.0
3,0.789,1,1,1,0,0,17,6,4,2,16,1.0
2,0.624,1,0,1,0,0,4,7,0,4,53,1.0
15,0.91,0,0,0,0,0,13,0,4,5,7,0.0
2,0.624,0,1,1,0,0,3,0,4,2,226,1.0
2,0.624,0,1,0,4,0,3,0,4,2,23,1.0
